Proveedor,Requisicion,Orden_Compra,Descripción ,Cantidad_material,Precio_Total,Fecha_compra,Fecha_estimada_entrega,Dias_acordados_entrega,Fecha_entrega,Tiempo_retraso,Status_Cumplimiento
CARLOS IBAÑEZ,2514,2275,GABINETE OPACIMETRO,5,$116456,2024-06-19 00:00:00,2024-07-19 00:00:00,30,2024-06-19 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2514,2275,GABINETE OPACIMETRO,4,$116456,2024-06-19 00:00:00,2024-07-19 00:00:00,30,2024-09-09 00:00:00,52,Retraso
CARLOS IBAÑEZ,2514,2275,GABINETE PARA LETRERO DE LED,1,$116456,2024-06-19 00:00:00,2024-07-19 00:00:00,30,2024-07-24 00:00:00,5,Retraso
CARLOS IBAÑEZ,2514,2275,"GABINETE POSICION 2 GIRATORIA CON PORTATECLADO Y BASE MONITOR 24""",7,$116456,2024-06-19 00:00:00,2024-07-19 00:00:00,30,2024-07-18 00:00:00,-1,Cumplio
CARLOS IBAÑEZ,2514,2275,GUIAS TROPICALIZADAS,8,$116456,2024-06-19 00:00:00,2024-07-19 00:00:00,30,2024-09-09 00:00:00,52,Retraso
CARLOS IBAÑEZ,2514,2275,PISTOLA P/SUJETAR ESCAPE P/OPA.,9,$116456,2024-06-19 00:00:00,2024-07-19 00:00:00,30,2024-07-22 00:00:00,3,Retraso
CARLOS IBAÑEZ,2555,2346,"GABINETE POSICION 1 FIJA CON PORTATECLADO Y BASE MONITOR DE 24""",3,$70296,2024-08-16 00:00:00,2024-09-15 00:00:00,30,2024-09-17 00:00:00,2,Retraso
CARLOS IBAÑEZ,2555,2346,"GABINETE POSICION 2 GIRATORIA CON PORTATECLADO Y BASE MONITOR 24""",10,$70296,2024-08-16 00:00:00,2024-09-15 00:00:00,30,2024-09-17 00:00:00,2,Retraso
CARLOS IBAÑEZ,2555,2346,REACONDICIONADO (REPINTADO) GABINETE CENTRAL,3,$70296,2024-08-16 00:00:00,2024-09-15 00:00:00,30,2024-08-27 00:00:00,-19,Cumplio
CARLOS IBAÑEZ,2556,2342,CONECTOR HEXAGONAL EN LATON TERMINADO NIQUEL,10,$64867,2024-08-09 00:00:00,2024-09-08 00:00:00,30,2024-08-22 00:00:00,-17,Cumplio
CARLOS IBAÑEZ,2556,2342,GAB. P/SONDA DE TEMP.,20,$64867,2024-08-09 00:00:00,2024-09-08 00:00:00,30,2024-08-12 00:00:00,-27,Cumplio
CARLOS IBAÑEZ,2556,2342,GABINETE PARA LETRERO DE LED,3,$64867,2024-08-09 00:00:00,2024-09-08 00:00:00,30,2024-08-22 00:00:00,-17,Cumplio
CARLOS IBAÑEZ,2556,2342,GABINETE PARA LETRERO DE LED,4,$64867,2024-08-09 00:00:00,2024-09-08 00:00:00,30,2024-09-03 00:00:00,-5,Cumplio
CARLOS IBAÑEZ,2556,2342,REACONDICIONADO (REPINTADO) ENSAMBLE TUBO C/BRIDA PARA GPE,3,$64867,2024-08-09 00:00:00,2024-09-08 00:00:00,30,2024-08-12 00:00:00,-27,Cumplio
CARLOS IBAÑEZ,2556,2342,REACONDICIONADO (REPINTADO) ENSAMBLE TUBO C/BRIDA PARA GPE,2,$64867,2024-08-09 00:00:00,2024-09-08 00:00:00,30,2024-08-13 00:00:00,-26,Cumplio
CARLOS IBAÑEZ,2556,2342,REACONDICIONADO (REPINTADO) GABINETE CENTRAL,6,$129734,2024-08-09 00:00:00,2024-09-08 00:00:00,30,2024-08-12 00:00:00,-27,Cumplio
CARLOS IBAÑEZ,2556,2342,REACONDICIONADO (REPINTADO) GABINETE POSICIÓN 2 GIRATORIA,10,$64867,2024-08-09 00:00:00,2024-09-08 00:00:00,30,2024-08-12 00:00:00,-27,Cumplio
CARLOS IBAÑEZ,2556,2342,VASTAGO PARA DINAMOMETRO AZTEC,1,$64867,2024-08-09 00:00:00,2024-09-08 00:00:00,30,2024-08-12 00:00:00,-27,Cumplio
CARLOS IBAÑEZ,2574,2343,VASTAGO PARA DINAMOMETRO AZTEC,6,$16240,2024-08-12 00:00:00,2024-09-11 00:00:00,30,2024-08-13 00:00:00,-29,Cumplio
CARLOS IBAÑEZ,2575,2341,BASE P/OBDII EN GPE INDIVIDUAL,40,$15312,2024-08-09 00:00:00,2024-09-08 00:00:00,30,2024-08-16 00:00:00,-23,Cumplio
CARLOS IBAÑEZ,2575,2341,SOPORTE EN U P/OBDII,44,$15312,2024-08-09 00:00:00,2024-09-08 00:00:00,30,2024-08-16 00:00:00,-23,Cumplio
CARLOS IBAÑEZ,2616,2420,GABINETE PARA LETRERO DE LED,1,$18212,2024-10-09 00:00:00,2024-11-08 00:00:00,30,2024-10-09 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2616,2420,PISTOLA P/SUJETAR ESCAPE P/OPA.,3,$18212,2024-10-09 00:00:00,2024-11-08 00:00:00,30,2024-10-09 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2616,2420,REACONDICIONADO (REPINTADO) GABINETE MCEP-EDO,5,$18212,2024-10-09 00:00:00,2024-11-08 00:00:00,30,2024-10-09 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2616,2420,REACONDICIONADO (REPINTADO) GABINETE MSM-EDO,1,$18212,2024-10-09 00:00:00,2024-11-08 00:00:00,30,2024-10-09 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2697,2447,BASE P/SENSOR INDUCTIVO TAPA PAU,1,$53586,2024-11-19 00:00:00,2024-12-19 00:00:00,30,2024-12-20 00:00:00,1,Retraso
CARLOS IBAÑEZ,2697,2447,CHAROLA P/RACK GPE,1,$53586,2024-11-19 00:00:00,2024-12-19 00:00:00,30,2024-11-28 00:00:00,-21,Cumplio
CARLOS IBAÑEZ,2697,2447,GABINETE CENTRAL EDO. DE MEX. 88.9CM X 76.2CM X 120CM,1,$53586,2024-11-19 00:00:00,2024-12-19 00:00:00,30,2024-11-28 00:00:00,-21,Cumplio
CARLOS IBAÑEZ,2697,2447,GABINETE CONTROL DE SEG.EDO,1,$53586,2024-11-19 00:00:00,2024-12-19 00:00:00,30,2024-11-21 00:00:00,-28,Cumplio
CARLOS IBAÑEZ,2697,2447,"GABINETE POSICION 2 GIRATORIA CON PORTATECLADO Y BASE MONITOR 21.5""",2,$53586,2024-11-19 00:00:00,2024-12-19 00:00:00,30,2024-11-28 00:00:00,-21,Cumplio
CARLOS IBAÑEZ,2697,2447,GUIAS TROPICALIZADAS,4,$53586,2024-11-19 00:00:00,2024-12-19 00:00:00,30,2024-11-28 00:00:00,-21,Cumplio
CARLOS IBAÑEZ,2697,2447,PESA CIRCULAR 20 KG.,3,$53586,2024-11-19 00:00:00,2024-12-19 00:00:00,30,2024-11-28 00:00:00,-21,Cumplio
CARLOS IBAÑEZ,2697,2447,PESA CIRCULAR 20 KG.,6,$53586,2024-11-19 00:00:00,2024-12-19 00:00:00,30,2024-12-20 00:00:00,1,Retraso
CARLOS IBAÑEZ,2697,2447,REACONDICIONADO (REPINTADO) ENSAMBLE TUBO C/BRIDA PARA GPE,1,$53586,2024-11-19 00:00:00,2024-12-19 00:00:00,30,2024-12-20 00:00:00,1,Retraso
CARLOS IBAÑEZ,2697,2447,REACONDICIONADO (REPINTADO) GABINETE MSM-EDO,1,$53586,2024-11-19 00:00:00,2024-12-19 00:00:00,30,2024-11-21 00:00:00,-28,Cumplio
CARLOS IBAÑEZ,2697,2447,VASTAGO PARA DINAMOMETRO AZTEC,1,$53586,2024-11-19 00:00:00,2024-12-19 00:00:00,30,2024-11-28 00:00:00,-21,Cumplio
CARLOS IBAÑEZ,2697,2447,VASTAGO PARA DINAMOMETRO AZTEC,2,$53586,2024-11-19 00:00:00,2024-12-19 00:00:00,30,2024-12-20 00:00:00,1,Retraso
CARLOS IBAÑEZ,2728,2481,REACONDICIONADO (REPINTADO) GABINETE MCS-EDO,2,$1569,2024-12-26 00:00:00,2025-01-25 00:00:00,30,2024-12-27 00:00:00,-29,Cumplio
CARLOS IBAÑEZ,2739,2518,BASE PORTA- OPACIMETRO,5,$21976,2025-03-05 00:00:00,2025-04-04 00:00:00,30,2025-03-05 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2739,2518,GABINETE OPACIMETRO,3,$21976,2025-03-05 00:00:00,2025-04-04 00:00:00,30,2025-03-05 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2739,2518,JUEGO TORNEADO DE PIEZAS DE OPACIMETRO C/TUBO,3,$21976,2025-03-05 00:00:00,2025-04-04 00:00:00,30,2025-03-05 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2739,2518,PISTOLA P/SUJETAR ESCAPE P/OPA.,5,$21976,2025-03-05 00:00:00,2025-04-04 00:00:00,30,2025-03-05 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2745,2519,GAB. P/SONDA DE TEMP.,22,$4988,2025-03-05 00:00:00,2025-04-04 00:00:00,30,2025-03-05 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2745,2519,TAPA MSM-EDO MEX EN LAMINA CON METAL MICROPERFORADO,3,$4988,2025-03-05 00:00:00,2025-04-04 00:00:00,30,2025-04-16 00:00:00,12,Retraso
CARLOS IBAÑEZ,2765,2517,BASE P/SENSOR INDUCTIVO TAPA PAU,1,$54869,2025-03-04 00:00:00,2025-04-03 00:00:00,30,2025-04-14 00:00:00,11,Retraso
CARLOS IBAÑEZ,2765,2517,BASE PORTA- OPACIMETRO,6,$54869,2025-03-04 00:00:00,2025-04-03 00:00:00,30,2025-05-21 00:00:00,48,Retraso
CARLOS IBAÑEZ,2765,2517,CHAROLA P/RACK GPE,3,$54869,2025-03-04 00:00:00,2025-04-03 00:00:00,30,2025-04-04 00:00:00,1,Retraso
CARLOS IBAÑEZ,2765,2517,GAB. CAJA DE CONEXIONES EDO.,1,$54869,2025-03-04 00:00:00,2025-04-03 00:00:00,30,2025-03-19 00:00:00,-15,Cumplio
CARLOS IBAÑEZ,2765,2517,GABINETE CENTRAL EDO. DE MEX. 88.9CM X 76.2CM X 120CM,2,$54869,2025-03-04 00:00:00,2025-04-03 00:00:00,30,2025-04-04 00:00:00,1,Retraso
CARLOS IBAÑEZ,2765,2517,GABINETE CONTROL DE SEG.EDO,1,$54869,2025-03-04 00:00:00,2025-04-03 00:00:00,30,2025-03-19 00:00:00,-15,Cumplio
CARLOS IBAÑEZ,2765,2517,GABINETE OPACIMETRO,2,$54869,2025-03-04 00:00:00,2025-04-03 00:00:00,30,2025-05-21 00:00:00,48,Retraso
CARLOS IBAÑEZ,2765,2517,"GABINETE POSICION 2 GIRATORIA CON PORTATECLADO Y BASE MONITOR 21.5""",4,$54869,2025-03-04 00:00:00,2025-04-03 00:00:00,30,2025-04-14 00:00:00,11,Retraso
CARLOS IBAÑEZ,2765,2517,GUIAS TROPICALIZADAS,8,$54869,2025-03-04 00:00:00,2025-04-03 00:00:00,30,2025-04-04 00:00:00,1,Retraso
CARLOS IBAÑEZ,2765,2517,JUEGO TORNEADO DE PIEZAS DE OPACIMETRO C/TUBO,2,$54869,2025-03-04 00:00:00,2025-04-03 00:00:00,30,2025-05-21 00:00:00,48,Retraso
CARLOS IBAÑEZ,2765,2517,PINTADO ENSAMBLE TUBO C/ BRIDA PARA GPE,19,$54869,2025-03-04 00:00:00,2025-04-03 00:00:00,30,2025-03-25 00:00:00,-9,Cumplio
CARLOS IBAÑEZ,2765,2517,PISTOLA P/SUJETAR ESCAPE P/OPA.,5,$54869,2025-03-04 00:00:00,2025-04-03 00:00:00,30,2025-05-21 00:00:00,48,Retraso
CARLOS IBAÑEZ,2765,2517,REACONDICIONADO (REPINTADO) GABINETE MSM-EDO,2,$54869,2025-03-04 00:00:00,2025-04-03 00:00:00,30,2025-03-19 00:00:00,-15,Cumplio
CARLOS IBAÑEZ,2847,2615,BASE PORTAFILTRO DE 2 VASOS,5,$2233,2025-05-23 00:00:00,2025-06-22 00:00:00,30,2025-05-23 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2857,2616,"GABINETE POSICION 2 GIRATORIA CON PORTATECLADO Y BASE MONITOR 24""",2,$13270,2025-05-23 00:00:00,2025-06-22 00:00:00,30,2025-05-23 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2858,2617,TAPA MSM-EDO MEX EN LAMINA CON METAL MICROPERFORADO,8,$2900,2025-05-23 00:00:00,2025-06-22 00:00:00,30,2025-05-23 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2897,2689,CHAROLA P/RACK GPE,2,$116826,2025-08-21 00:00:00,2025-09-20 00:00:00,30,2025-08-21 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2897,2689,GABINETE CENTRAL EDO. DE MEX. 88.9CM X 76.2CM X 120CM,2,$116826,2025-08-21 00:00:00,2025-09-20 00:00:00,30,2025-08-21 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2897,2689,"GABINETE POSICION 2 GIRATORIA CON PORTATECLADO Y BASE MONITOR 24""",6,$116826,2025-08-21 00:00:00,2025-09-20 00:00:00,30,2025-08-21 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2897,2689,GUIAS TROPICALIZADAS,8,$116826,2025-08-21 00:00:00,2025-09-20 00:00:00,30,2025-08-21 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2916,2690,BASE PORTAFILTRO DE 2 VASOS,4,$5598,2025-08-21 00:00:00,2025-09-20 00:00:00,30,2025-08-21 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2916,2690,GABINETE MSM,2,$5598,2025-08-21 00:00:00,2025-09-20 00:00:00,30,2025-08-21 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2916,2690,SOPORTE P/SONDA LIGEC (U),3,$5598,2025-08-21 00:00:00,2025-09-20 00:00:00,30,2025-08-21 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2945,2698,BASE P/SENSOR INDUCTIVO TAPA PAU,2,$112241,2025-09-01 00:00:00,2025-10-01 00:00:00,30,2025-10-06 00:00:00,5,Retraso
CARLOS IBAÑEZ,2945,2698,CHAROLA P/RACK GPE,2,$112241,2025-09-01 00:00:00,2025-10-01 00:00:00,30,2025-10-06 00:00:00,5,Retraso
CARLOS IBAÑEZ,2945,2698,GAB. CAJA DE CONEXIONES EDO.,10,$112241,2025-09-01 00:00:00,2025-10-01 00:00:00,30,2025-10-06 00:00:00,5,Retraso
CARLOS IBAÑEZ,2945,2698,GABINETE CENTRAL EDO. DE MEX. 88.9CM X 76.2CM X 120CM,2,$112241,2025-09-01 00:00:00,2025-10-01 00:00:00,30,2025-10-06 00:00:00,5,Retraso
CARLOS IBAÑEZ,2945,2698,GABINETE MSM,5,$112241,2025-09-01 00:00:00,2025-10-01 00:00:00,30,2025-09-24 00:00:00,-7,Cumplio
CARLOS IBAÑEZ,2945,2698,"GABINETE POSICION 2 GIRATORIA CON PORTATECLADO Y BASE MONITOR 24""",4,$112241,2025-09-01 00:00:00,2025-10-01 00:00:00,30,2025-10-10 00:00:00,9,Retraso
CARLOS IBAÑEZ,2945,2698,GUIAS TROPICALIZADAS,8,$112241,2025-09-01 00:00:00,2025-10-01 00:00:00,30,2025-10-06 00:00:00,5,Retraso
CARLOS IBAÑEZ,2945,2698,REACONDICIONADO (REPINTADO) GABINETE MCEP-EDO,10,$112241,2025-09-01 00:00:00,2025-10-01 00:00:00,30,2025-10-06 00:00:00,5,Retraso
CARLOS IBAÑEZ,2945,2698,SOPORTE PARA 3 TANQUES DE CALIBRACIÓN,2,$112241,2025-09-01 00:00:00,2025-10-01 00:00:00,30,2025-09-19 00:00:00,-12,Cumplio
CARLOS IBAÑEZ,2945,2698,SOPORTE PARA PC MICRO,2,$112241,2025-09-01 00:00:00,2025-10-01 00:00:00,30,2025-10-06 00:00:00,5,Retraso
CARLOS IBAÑEZ,2945,2698,SOPORTE PARA REGULADOR,2,$112241,2025-09-01 00:00:00,2025-10-01 00:00:00,30,2025-10-06 00:00:00,5,Retraso
CARLOS IBAÑEZ,2945,2698,SOPORTE PARA UPS1500,2,$112241,2025-09-01 00:00:00,2025-10-01 00:00:00,30,2025-10-06 00:00:00,5,Retraso
CARLOS IBAÑEZ,2971,2741,CHAROLA P/RACK GPE,1,$40050,2025-10-20 00:00:00,2025-11-19 00:00:00,30,2025-10-20 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2971,2741,GABINETE CENTRAL EDO. DE MEX. 88.9CM X 76.2CM X 120CM,1,$40050,2025-10-20 00:00:00,2025-11-19 00:00:00,30,2025-10-20 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2971,2741,"GABINETE POSICION 2 GIRATORIA CON PORTATECLADO Y BASE MONITOR 24""",2,$40050,2025-10-20 00:00:00,2025-11-19 00:00:00,30,2025-10-20 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,2971,2741,GUIAS TROPICALIZADAS,4,$40050,2025-10-20 00:00:00,2025-11-19 00:00:00,30,2025-10-20 00:00:00,-30,Cumplio
CARLOS IBAÑEZ,3006,2773,BASE P/OBDII EN GPE,1,$40939,2025-11-24 00:00:00,2025-12-24 00:00:00,30,2025-12-02 00:00:00,-22,Cumplio
CARLOS IBAÑEZ,3006,2773,BASE P/SENSOR INDUCTIVO TAPA PAU,1,$40939,2025-11-24 00:00:00,2025-12-24 00:00:00,30,2025-12-08 00:00:00,-16,Cumplio
CARLOS IBAÑEZ,3006,2773,BASE PORTAFILTRO DE 2 VASOS,1,$40939,2025-11-24 00:00:00,2025-12-24 00:00:00,30,2025-12-08 00:00:00,-16,Cumplio
CARLOS IBAÑEZ,3006,2773,CHAROLA P/RACK GPE,1,$40939,2025-11-24 00:00:00,2025-12-24 00:00:00,30,2025-12-02 00:00:00,-22,Cumplio
CARLOS IBAÑEZ,3006,2773,GABINETE CENTRAL EDO. DE MEX. 88.9CM X 76.2CM X 120CM,1,$40939,2025-11-24 00:00:00,2025-12-24 00:00:00,30,2025-12-02 00:00:00,-22,Cumplio
CARLOS IBAÑEZ,3006,2773,GABINETE CONTROL TACOMETRO EDO.,1,$40939,2025-11-24 00:00:00,2025-12-24 00:00:00,30,2025-12-08 00:00:00,-16,Cumplio
CARLOS IBAÑEZ,3006,2773,"GABINETE POSICION 1 FIJA CON PORTATECLADO Y BASE MONITOR DE 18.5""",1,$40939,2025-11-24 00:00:00,2025-12-24 00:00:00,30,2025-12-08 00:00:00,-16,Cumplio
CARLOS IBAÑEZ,3006,2773,"GABINETE POSICION 2 GIRATORIA CON PORTATECLADO Y BASE MONITOR 24""",1,$40939,2025-11-24 00:00:00,2025-12-24 00:00:00,30,2025-12-08 00:00:00,-16,Cumplio
CARLOS IBAÑEZ,3006,2773,GUIAS TROPICALIZADAS,4,$40939,2025-11-24 00:00:00,2025-12-24 00:00:00,30,2025-12-02 00:00:00,-22,Cumplio
CARLOS IBAÑEZ,3006,2773,PINTADO ENSAMBLE TUBO C/ BRIDA PARA GPE,1,$40939,2025-11-24 00:00:00,2025-12-24 00:00:00,30,2025-12-12 00:00:00,-12,Cumplio
CARLOS IBAÑEZ,3006,2773,SOPORTE EN U P/OBDII,2,$40939,2025-11-24 00:00:00,2025-12-24 00:00:00,30,2025-12-02 00:00:00,-22,Cumplio
CARLOS IBAÑEZ,3006,2773,SOPORTE P/SONDA LIGEC (U),1,$40939,2025-11-24 00:00:00,2025-12-24 00:00:00,30,2025-12-02 00:00:00,-22,Cumplio
CESISA,2346,2149,BASE PARA NOX Y O2,13,$5800,2024-03-14 00:00:00,2024-04-13 00:00:00,30,2024-04-04 00:00:00,-9,Cumplio
CIRCUITOS IMPRESOS MEXICO,2399,2162,CIRCUITO IMPRESO AC1-COMNC MA (SENSOR LOOP),23,$28258,2024-03-22 00:00:00,2024-04-21 00:00:00,30,2024-04-09 00:00:00,-12,Cumplio
CIRCUITOS IMPRESOS MEXICO,2399,2162,CIRCUITO IMPRESO CONTROL AFORO,19,$28258,2024-03-22 00:00:00,2024-04-21 00:00:00,30,2024-04-09 00:00:00,-12,Cumplio
CIRCUITOS IMPRESOS MEXICO,2399,2162,CIRCUITO IMPRESO INTERFASE P/SEÑAL AFORO-LETRERO,21,$28258,2024-03-22 00:00:00,2024-04-21 00:00:00,30,2024-04-09 00:00:00,-12,Cumplio
CIRCUITOS IMPRESOS MEXICO,2399,2162,CIRCUITO IMPRESO LETRERO,16,$28258,2024-03-22 00:00:00,2024-04-21 00:00:00,30,2024-04-09 00:00:00,-12,Cumplio
CIRCUITOS IMPRESOS MEXICO,2399,2162,CIRCUITO IMPRESO P/TRANSDUCTOR,30,$28258,2024-03-22 00:00:00,2024-04-21 00:00:00,30,2024-04-09 00:00:00,-12,Cumplio
CIRCUITOS IMPRESOS MEXICO,2399,2162,CIRCUITO IMPRESO RACK AFO-2000,12,$28258,2024-03-22 00:00:00,2024-04-21 00:00:00,30,2024-04-09 00:00:00,-12,Cumplio
CIRCUITOS IMPRESOS MEXICO,2399,2162,CIRCUITO IMPRESO SUB-MODULO EST.MET.,27,$28258,2024-03-22 00:00:00,2024-04-21 00:00:00,30,2024-04-09 00:00:00,-12,Cumplio
CIRCUITOS IMPRESOS MEXICO,2399,2162,CIRCUITO IMPRESO TEMP620,48,$28258,2024-03-22 00:00:00,2024-04-21 00:00:00,30,2024-04-09 00:00:00,-12,Cumplio
ELECTROTERMICA (ENSA),2600,2353,"BANDA MICA C/FORRO DE ACERO INOX.DIAM.29MM,ANCHO80MM,60W,120V (CALEFACTOR)",12,$28365,2024-08-21 00:00:00,2024-09-20 00:00:00,30,2024-09-03 00:00:00,-17,Cumplio
ELECTROTERMICA (ENSA),2600,2353,TERMOPAR DE TUBO Y CABLE TIPO J CALIBRE 24 S/MALLA DE 2000MM,15,$28365,2024-08-21 00:00:00,2024-09-20 00:00:00,30,2024-09-03 00:00:00,-17,Cumplio
"ELECTROTÉRMICA (ENSA),TERMOPAR",2424,2191,"BANDA MICA C/FORRO DE ACERO INOX.DIAM.29MM,ANCHO80MM,60W,120V (CALEFACTOR)",26,$70267,2024-04-16 00:00:00,2024-05-16 00:00:00,30,2024-04-27 00:00:00,-19,Cumplio
"ELECTROTÉRMICA (ENSA),TERMOPAR",2424,2191,TERMOPAR DE TUBO Y CABLE TIPO J CALIBRE 24 S/MALLA DE 1000MM,19,$70267,2024-04-16 00:00:00,2024-05-16 00:00:00,30,2024-04-30 00:00:00,-16,Cumplio
"ELECTROTÉRMICA (ENSA),TERMOPAR",2424,2191,TERMOPAR DE TUBO Y CABLE TIPO J CALIBRE 24 S/MALLA DE 2000MM,16,$70267,2024-04-16 00:00:00,2024-05-16 00:00:00,30,2024-04-30 00:00:00,-16,Cumplio
"ELECTROTÉRMICA (ENSA),TERMOPAR",2424,2191,TERMOPAR DE TUBO Y CABLE TIPO J CALIBRE 24 S/MALLA DE 2000MM,11,$70267,2024-04-16 00:00:00,2024-05-16 00:00:00,30,2024-06-07 00:00:00,22,Retraso
"ELECTROTÉRMICA (ENSA),TERMOPAR",2687,2438,TERMOPAR DE TUBO Y CABLE TIPO J CALIBRE 24 S/MALLA DE 2000MM,20,$4100,2024-10-31 00:00:00,2024-11-30 00:00:00,30,2024-11-13 00:00:00,-17,Cumplio
FESTO S.A. DE C.V.,2334,2106,NAVAJAS PINZAS P/CORTAR MANGUERA (10 PACK),2,$81211,2024-02-21 00:00:00,2024-03-22 00:00:00,30,2024-03-01 00:00:00,-21,Cumplio
FESTO S.A. DE C.V.,2334,2106,TUBO DE PLASTICO 6MM(TRANSPARENTE),717,$81211,2024-02-21 00:00:00,2024-03-22 00:00:00,30,2024-03-01 00:00:00,-21,Cumplio
FESTO S.A. DE C.V.,2334,2106,TUBO DE PLASTICO 8MM(TRANSPARANTE),1675,$81211,2024-02-21 00:00:00,2024-03-22 00:00:00,30,2024-03-01 00:00:00,-21,Cumplio
HOLD PEAK,2440,2202,PINZA INDUCTIVA RPM,55,$750,2024-04-23 00:00:00,2024-05-23 00:00:00,30,2024-05-06 00:00:00,-17,Cumplio
HOLD PEAK,2817,2607,PINZA INDUCTIVA RPM,70,$24753,2025-05-16 00:00:00,2025-06-15 00:00:00,30,2025-06-24 00:00:00,9,Retraso
INTERECOLOGÍA S.A. DE C.V.,2658,2426,MICROBANCA,12,$9741,2024-10-15 00:00:00,2024-11-14 00:00:00,30,2024-11-22 00:00:00,8,Retraso
INTERECOLOGÍA S.A. DE C.V.,2936,2685,MICROBANCA,10,$185435,2025-08-15 00:00:00,2025-09-14 00:00:00,30,2025-10-07 00:00:00,23,Retraso
MARISA S.A DE C.V,2267,2039,MANGUERA P/SONDA DE 5.5M  CONECTOR ROSCADO 1/4,11,$7795,2023-12-04 00:00:00,2024-01-03 00:00:00,30,2024-02-06 00:00:00,34,Retraso
MARISA S.A DE C.V,2618,2375,COPLE RAPIDO NEUM 1/4 MACHO 1/4 LATON PARA T P/SONDA SECUNDARIA,13,$41151,2024-09-02 00:00:00,2024-10-02 00:00:00,30,2024-09-09 00:00:00,-23,Cumplio
MARISA S.A DE C.V,2618,2375,ENSAMBLE MANGUERA P/PTO. DE COMPROBACION DE FUGAS,12,$41151,2024-09-02 00:00:00,2024-10-02 00:00:00,30,2024-09-09 00:00:00,-23,Cumplio
MARISA S.A DE C.V,2618,2375,MANERAL DE 3/8 CORTO CON CLIP DE SUJECIÓN,16,$41151,2024-09-02 00:00:00,2024-10-02 00:00:00,30,2024-09-09 00:00:00,-23,Cumplio
MARISA S.A DE C.V,2618,2375,MANGUERA P/SONDA DE 2.1 CONECTOR  RAPIDO TIPO ESPIGA,7,$41151,2024-09-02 00:00:00,2024-10-02 00:00:00,30,2024-09-09 00:00:00,-23,Cumplio
MARISA S.A DE C.V,2618,2375,PIPETA FLEXILE 40CM.,26,$41151,2024-09-02 00:00:00,2024-10-02 00:00:00,30,2024-09-09 00:00:00,-23,Cumplio
MARISA S.A DE C.V,2618,2375,PIPETA RIGIDA  40CM,50,$41151,2024-09-02 00:00:00,2024-10-02 00:00:00,30,2024-09-09 00:00:00,-23,Cumplio
MARISA S.A DE C.V,2618,2375,TEE UNION HEMBRA LATON (CONECCION T P/SONDA),13,$41151,2024-09-02 00:00:00,2024-10-02 00:00:00,30,2024-09-09 00:00:00,-23,Cumplio
MARISA S.A DE C.V,2963,2714,COPLE RAPIDO NEUM 1/4 MACHO 1/4 LATON PARA T P/SONDA SECUNDARIA,8,$44016,2025-09-09 00:00:00,2025-10-09 00:00:00,30,2025-09-23 00:00:00,-16,Cumplio
MARISA S.A DE C.V,2963,2714,ENSAMBLE MANGUERA P/PTO. DE COMPROBACION DE FUGAS,5,$44016,2025-09-09 00:00:00,2025-10-09 00:00:00,30,2025-09-23 00:00:00,-16,Cumplio
MARISA S.A DE C.V,2963,2714,MANERAL DE 3/8 CORTO CON CLIP DE SUJECIÓN,10,$44016,2025-09-09 00:00:00,2025-10-09 00:00:00,30,2025-09-23 00:00:00,-16,Cumplio
MARISA S.A DE C.V,2963,2714,MANGUERA P/SONDA DE 2.1 CONECTOR  RAPIDO TIPO ESPIGA,5,$44016,2025-09-09 00:00:00,2025-10-09 00:00:00,30,2025-09-23 00:00:00,-16,Cumplio
MARISA S.A DE C.V,2963,2714,MANGUERA P/SONDA DE 2.1M.  CONECTOR ROSCADO 1/4,5,$44016,2025-09-09 00:00:00,2025-10-09 00:00:00,30,2025-09-23 00:00:00,-16,Cumplio
MARISA S.A DE C.V,2963,2714,MANGUERA P/SONDA DE 5.5M  CONECTOR ROSCADO 1/4,5,$44016,2025-09-09 00:00:00,2025-10-09 00:00:00,30,2025-09-23 00:00:00,-16,Cumplio
MARISA S.A DE C.V,2963,2714,NIPLE 1/4,10,$44016,2025-09-09 00:00:00,2025-10-09 00:00:00,30,2025-09-23 00:00:00,-16,Cumplio
