Reporte,Estado,Centro,Calificación,Fecha Reporte,Atendido,Fecha_Limite_Pago,Fecha Pago,Tiempo hasta pago,Deuda,Pagos,Total,Estado Pago,Fecha Factura,Fecha_Limite_Facturacion,Estatus Facturacion,Dias de Facturación,Falla
44258,13,3,Regulares,2025-12-19 00:00:00,2026-01-23 00:00:00,2026-02-22 00:00:00,2025-12-30 00:00:00,'-24,$0.00,$7714.00,$7714,✔ Pagado,2025-12-31 00:00:00,2026-01-06 00:00:00,✔ Facturado a Tiempo,1,"REFACCIONES - 1 SENSOR DE TEMPERATURA, 1 TACOMETRO OPTICO"
44260,13,12,Regulares,2025-12-19 00:00:00,2026-01-23 00:00:00,2026-02-22 00:00:00,2025-12-30 00:00:00,'-24,$0.00,$7656.00,$7656,✔ Pagado,2025-12-31 00:00:00,2026-01-06 00:00:00,✔ Facturado a Tiempo,1,"REFACCIONES - 1 SENSOR DE TEMPERATURA, 1 TACOMETRO OPTICO"
44269,13,3,Regulares,2025-12-22 00:00:00,2026-01-09 00:00:00,2026-02-08 00:00:00,2025-12-30 00:00:00,'-10,$0.00,$3317.60,$3317.6,✔ Pagado,2025-12-31 00:00:00,2026-01-06 00:00:00,✔ Facturado a Tiempo,1,NO PASA LA CALIBRACIÓN DIARIA NIVELES DE OXIGENO ELEVADOS (REQUIERE CAMBIO DE SENSOR)
44271,13,6,Regulares,2025-12-22 00:00:00,2026-01-08 00:00:00,2026-02-07 00:00:00,2025-12-30 00:00:00,'-9,$0.00,$3317.60,$3317.6,✔ Pagado,2025-12-31 00:00:00,2026-01-06 00:00:00,✔ Facturado a Tiempo,1,RECHAZOS POR OXIGENO
44279,17,1715,Regulares,2025-12-23 00:00:00,2026-01-12 00:00:00,2026-02-11 00:00:00,2025-12-30 00:00:00,'-13,$0.00,$5228.76,$5228.76,✔ Pagado,2025-12-31 00:00:00,2026-01-06 00:00:00,✔ Facturado a Tiempo,1,REFACCIONES - 5 SENSOR OBDII USB
44282,17,1719,Regulares,2025-12-23 00:00:00,2026-01-12 00:00:00,2026-02-11 00:00:00,2025-12-30 00:00:00,'-13,$0.00,$4183.01,$4183.01,✔ Pagado,2025-12-31 00:00:00,2026-01-06 00:00:00,✔ Facturado a Tiempo,1,REFACCIONES - 4 SENSOR OBDII USB
44283,17,1720,Regulares,2025-12-23 00:00:00,2026-01-12 00:00:00,2026-02-11 00:00:00,2025-12-30 00:00:00,'-13,$0.00,$5228.76,$5228.76,✔ Pagado,2025-12-31 00:00:00,2026-01-06 00:00:00,✔ Facturado a Tiempo,1,REFACCIONES - 5 SENSOR OBDII USB
44284,17,1721,Regulares,2025-12-23 00:00:00,2026-01-12 00:00:00,2026-02-11 00:00:00,2025-12-30 00:00:00,'-13,$0.00,$3137.25,$3137.25,✔ Pagado,2025-12-31 00:00:00,2026-01-06 00:00:00,✔ Facturado a Tiempo,1,REFACCIONES - 3 SENSOR OBDII USB
44346,15,420,Regulares,2026-01-02 00:00:00,2026-01-21 00:00:00,2026-02-20 00:00:00,2026-01-22 00:00:00,1,$0.00,$6509.18,$6509.18,✔ Pagado,2026-01-23 00:00:00,2026-01-29 00:00:00,✔ Facturado a Tiempo,1,MANTENIMIENTO PREVENTIVO -1 LINEAS
44352,15,821,Rodrigo Vega,2026-01-02 00:00:00,2026-01-05 00:00:00,2026-02-04 00:00:00,2026-01-15 00:00:00,10,$0.00,$26151.74,$26151.74,✔ Pagado,2026-01-16 00:00:00,2026-01-22 00:00:00,✔ Facturado a Tiempo,1,MANTENIMIENTO PREVENTIVO -4 LINEAS
44359,15,832,Regulares,2026-01-02 00:00:00,2026-01-21 00:00:00,2026-02-20 00:00:00,2026-01-27 00:00:00,6,$0.00,$19776.49,$19776.49,✔ Pagado,2026-01-28 00:00:00,2026-02-03 00:00:00,✔ Facturado a Tiempo,1,MANTENIMIENTO PREVENTIVO -3 LINEAS
44372,15,984,Regulares,2026-01-02 00:00:00,2026-01-16 00:00:00,2026-02-15 00:00:00,2026-01-19 00:00:00,3,$0.00,$32960.82,$32960.82,✔ Pagado,2026-01-20 00:00:00,2026-01-26 00:00:00,✔ Facturado a Tiempo,1,MANTENIMIENTO PREVENTIVO -5 LINEAS
44464,9,2,MAC´s,2026-01-12 00:00:00,2026-01-29 00:00:00,2026-02-28 00:00:00,2026-01-27 00:00:00,'-2,$0.00,$3451.50,$3451.5,✔ Pagado,2026-01-28 00:00:00,2026-02-03 00:00:00,✔ Facturado a Tiempo,1,CAMBIO DE FUENTE PARA MSM (COTIZAR)
44465,9,2,MAC´s,2026-01-12 00:00:00,2026-01-29 00:00:00,2026-02-28 00:00:00,2026-01-28 00:00:00,'-1,$0.00,$3248.00,$3248,✔ Pagado,2026-01-29 00:00:00,2026-02-04 00:00:00,✔ Facturado a Tiempo,1,MAS DE 15 LECTURAS EN EL ULTIMO MINUTO
44470,13,8,Regulares,2026-01-12 00:00:00,2000-01-01 00:00:00,2000-01-31 00:00:00,2026-01-21 00:00:00,9,$0.00,$1197.35,$1197.35,✔ Pagado,2026-01-22 00:00:00,2026-01-28 00:00:00,✔ Facturado a Tiempo,1,REFACCIONES - 2 CABLE VGA 10 MTS PARA POSICION 1
44548,9,2,MAC´s,2026-01-22 00:00:00,2026-01-28 00:00:00,2026-02-27 00:00:00,2026-01-27 00:00:00,'-1,$0.00,$7160.10,$7160.1,✔ Pagado,2026-01-28 00:00:00,2026-02-03 00:00:00,✔ Facturado a Tiempo,1,REFACCIONES  - 1 CELDA DE NOX
44590,33,21,Regulares,2026-01-27 00:00:00,2000-01-01 00:00:00,2000-01-31 00:00:00,2026-01-28 00:00:00,1,$0.00,$12760.00,$12760,✔ Pagado,2026-01-29 00:00:00,2026-02-04 00:00:00,✔ Facturado a Tiempo,1,VENTA - ESTACION METEOROLOGICA RED EYE
44596,99,102,Regulares,2026-01-28 00:00:00,2000-01-01 00:00:00,2000-01-31 00:00:00,2026-01-28 00:00:00,0,$0.00,$1160.00,$1160,✔ Pagado,2026-01-29 00:00:00,2026-02-04 00:00:00,✔ Facturado a Tiempo,1,"2 MCEP NUEVOS NO COMUNICAN, A REVISIÓN POR GARANTIA"
35515,9,3,Regulares,2024-01-01 00:00:00,2024-01-08 00:00:00,2024-02-07 00:00:00,2024-01-31 00:00:00,23,$0.00,$30537.00,$30537,✔ Pagado,2024-01-31 00:00:00,2024-02-07 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -4 LINEAS
35521,9,34,Regulares,2024-01-01 00:00:00,2024-01-30 00:00:00,2024-02-29 00:00:00,2024-02-29 00:00:00,30,$0.00,$38171.25,$38171.25,✔ Pagado,2024-02-29 00:00:00,2024-03-07 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -5 LINEAS
35522,9,35,Regulares,2024-01-01 00:00:00,2024-01-18 00:00:00,2024-02-17 00:00:00,2024-02-29 00:00:00,42,$0.00,$45805.50,$45805.5,❌ Pago Con Atraso,2024-02-29 00:00:00,2024-03-07 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -6 LINEAS
35524,9,38,MAC´s,2024-01-01 00:00:00,2024-01-18 00:00:00,2024-02-17 00:00:00,2024-02-29 00:00:00,42,$0.00,$30537.00,$30537,❌ Pago Con Atraso,2024-02-29 00:00:00,2024-03-07 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -4 LINEAS
35525,9,39,Regulares,2024-01-01 00:00:00,2024-01-18 00:00:00,2024-02-17 00:00:00,2024-04-30 00:00:00,103,$0.00,$30537.00,$30537,❌ Pago Con Atraso,2024-04-30 00:00:00,2024-05-07 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -4 LINEAS
35527,9,43,MAC´s,2024-01-01 00:00:00,2024-01-02 00:00:00,2024-02-01 00:00:00,2024-02-29 00:00:00,58,$0.00,$22902.75,$22902.75,❌ Pago Con Atraso,2024-02-29 00:00:00,2024-03-07 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -3 LINEAS
35529,9,49,MAC´s,2024-01-01 00:00:00,2024-01-25 00:00:00,2024-02-24 00:00:00,2024-02-29 00:00:00,35,$0.00,$22902.75,$22902.75,❌ Pago Con Atraso,2024-02-29 00:00:00,2024-03-07 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -3 LINEAS
35530,9,53,MAC´s,2024-01-01 00:00:00,2024-01-30 00:00:00,2024-02-29 00:00:00,2024-02-29 00:00:00,30,$0.00,$38171.25,$38171.25,✔ Pagado,2024-02-29 00:00:00,2024-03-07 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -5 LINEAS
35531,9,65,65,2024-01-01 00:00:00,2024-01-22 00:00:00,2024-02-21 00:00:00,2024-04-30 00:00:00,99,$0.00,$30537.00,$30537,❌ Pago Con Atraso,2024-04-30 00:00:00,2024-05-07 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -4 LINEAS
35560,15,832,Regulares,2024-01-01 00:00:00,2024-01-17 00:00:00,2024-02-16 00:00:00,2024-01-25 00:00:00,8,$0.00,$16516.08,$16516.08,✔ Pagado,2024-01-25 00:00:00,2024-02-01 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -3 LINEAS
35573,15,984,Regulares,2024-01-01 00:00:00,2024-01-05 00:00:00,2024-02-04 00:00:00,2024-01-31 00:00:00,26,$0.00,$26714.80,$26714.8,✔ Pagado,2024-01-31 00:00:00,2024-02-07 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -5 LINEAS
35580,33,129,Especiales,2024-01-02 00:00:00,2024-01-04 00:00:00,2024-02-03 00:00:00,2001-01-01 00:00:00,Sin pago,$0.00,$5800.00,$5800,"ℹ️ Sin deuda, sin fecha de pago o cliente no dado de alta",2001-01-01 00:00:00,2001-01-08 00:00:00,⛔ No Aplica,0,APOYO A LABORATORIO PARA CALIBRACIONES DINAMICAS Y CELDA DE CARGA JUEVES 04/01 A LAS 10:00 AM
35585,9,3,Regulares,2024-01-02 00:00:00,2024-01-03 00:00:00,2024-02-02 00:00:00,2024-01-31 00:00:00,28,$0.00,$232.00,$232,✔ Pagado,2024-01-31 00:00:00,2024-02-07 00:00:00,✔ Facturado a Tiempo,0,LED 9 ALARMADO
35632,13,9,Regulares,2024-01-04 00:00:00,2024-01-20 00:00:00,2024-02-19 00:00:00,2024-03-13 00:00:00,53,$0.00,$6032.00,$6032,❌ Pago Con Atraso,2024-03-13 00:00:00,2024-03-20 00:00:00,✔ Facturado a Tiempo,0,REFACCIONES - 2 SENSOR OBDII CAPTURA
35634,13,9,Regulares,2024-01-04 00:00:00,2024-01-05 00:00:00,2024-02-04 00:00:00,2024-03-13 00:00:00,68,$0.00,$580.00,$580,❌ Pago Con Atraso,2024-03-13 00:00:00,2024-03-20 00:00:00,✔ Facturado a Tiempo,0,NO FUNCIONAN TECLADO NI RATON DE CAPTURA (POSIBLE EXTENSIÓN)
35647,9,3,Regulares,2024-01-05 00:00:00,2024-01-05 00:00:00,2024-02-04 00:00:00,2024-01-31 00:00:00,26,$0.00,$232.00,$232,✔ Pagado,2024-01-31 00:00:00,2024-02-07 00:00:00,✔ Facturado a Tiempo,0,FUGA EN AIRE CERO
35657,9,35,Regulares,2024-01-06 00:00:00,2024-01-08 00:00:00,2024-02-07 00:00:00,2024-02-15 00:00:00,38,$0.00,$580.00,$580,❌ Pago Con Atraso,2024-02-15 00:00:00,2024-02-22 00:00:00,✔ Facturado a Tiempo,0,NO FUNCIONA TECLADO DE POSICIÓN 2
35666,9,3,Regulares,2024-01-08 00:00:00,2024-01-31 00:00:00,2024-03-01 00:00:00,2024-02-28 00:00:00,28,$0.00,$9048.00,$9048,✔ Pagado,2024-02-28 00:00:00,2024-03-06 00:00:00,✔ Facturado a Tiempo,0,"REFACCIONES - 6 MANGUERAS AUXILIARES. 12 FILTROS DE MALLA, 3 CONECTORES RAPIDOS DE 3 VIAS"
35721,9,35,Regulares,2024-01-16 00:00:00,2024-01-24 00:00:00,2024-02-23 00:00:00,2024-02-15 00:00:00,22,$0.00,$6601.56,$6601.56,✔ Pagado,2024-02-15 00:00:00,2024-02-22 00:00:00,✔ Facturado a Tiempo,0,NO PASA COMPROBACION DE CALIBRACION
35723,9,35,Regulares,2024-01-16 00:00:00,2024-01-18 00:00:00,2024-02-17 00:00:00,2024-02-15 00:00:00,28,$0.00,$232.00,$232,✔ Pagado,2024-02-15 00:00:00,2024-02-22 00:00:00,✔ Facturado a Tiempo,0,LINEA 4 Y 5 REQUIERE REETIQUETAR PUERTOS DE CONEXIÓN DE GPE POSTERIOR A REVISION DE SMA
35767,9,35,Regulares,2024-01-20 00:00:00,2024-02-01 00:00:00,2024-03-02 00:00:00,2024-02-15 00:00:00,14,$0.00,$5149.59,$5149.59,✔ Pagado,2024-02-15 00:00:00,2024-02-22 00:00:00,✔ Facturado a Tiempo,0,MARCA SQL
35768,9,35,Regulares,2024-01-22 00:00:00,2024-01-22 00:00:00,2024-02-21 00:00:00,2024-02-15 00:00:00,24,$0.00,$2263.39,$2263.39,✔ Pagado,2024-02-15 00:00:00,2024-02-22 00:00:00,✔ Facturado a Tiempo,0,LECTURA DE O2 QUE REPORTA EL BANCO OPTICO ESTA FUERA DE LAS TOLERANCIAS ESTABLECIDAS
35770,9,38,MAC´s,2024-01-22 00:00:00,2024-01-25 00:00:00,2024-02-24 00:00:00,2001-01-01 00:00:00,Sin pago,$255.20,$0.00,$255.2,⚠ Atraso,2001-01-01 00:00:00,2001-01-08 00:00:00,⛔ No Aplica,0,NIVEL DE OXIGENO FUERA DE RANGO
35783,13,9,Regulares,2024-01-23 00:00:00,2024-01-24 00:00:00,2024-02-23 00:00:00,2024-03-13 00:00:00,49,$0.00,$116.00,$116,❌ Pago Con Atraso,2024-03-13 00:00:00,2024-03-20 00:00:00,✔ Facturado a Tiempo,0,NO ENCIENDE LINEA DESDE SU INTERRUPTOR GENERAL
35811,30,27,Regulares,2024-01-25 00:00:00,2024-01-29 00:00:00,2024-02-28 00:00:00,2024-01-25 00:00:00,'-4,$0.00,$986.00,$986,✔ Pagado,2024-01-25 00:00:00,2024-02-01 00:00:00,✔ Facturado a Tiempo,0,V-027-ORI REFACCIONES - 1 TARJETA ENSAMBLADA PARA BASE DE CELDA DE NOX
35829,17,1717,Regulares,2024-01-26 00:00:00,2024-01-30 00:00:00,2024-02-29 00:00:00,2024-01-31 00:00:00,1,$0.00,$278.40,$278.4,✔ Pagado,2024-01-31 00:00:00,2024-02-07 00:00:00,✔ Facturado a Tiempo,0,FUGA INTERNA EN GAS DE BAJA
35833,15,915,Regulares,2024-01-26 00:00:00,2024-01-29 00:00:00,2024-02-28 00:00:00,2024-02-09 00:00:00,11,$0.00,$1740.00,$1740,✔ Pagado,2024-02-09 00:00:00,2024-02-16 00:00:00,✔ Facturado a Tiempo,0,CONFIGURACION DE CPU DE POSICION 2
35860,17,1715,Regulares,2024-01-30 00:00:00,2024-02-26 00:00:00,2024-03-27 00:00:00,2024-01-31 00:00:00,'-26,$0.00,$11798.13,$11798.13,✔ Pagado,2024-01-31 00:00:00,2024-02-07 00:00:00,✔ Facturado a Tiempo,0,"REFACCIONES - 10 PIPETA RIGIDA, 2 SONDA COMPLETA"
35861,17,1716,Regulares,2024-01-30 00:00:00,2024-02-26 00:00:00,2024-03-27 00:00:00,2024-01-31 00:00:00,'-26,$0.00,$11798.13,$11798.13,✔ Pagado,2024-01-31 00:00:00,2024-02-07 00:00:00,✔ Facturado a Tiempo,0,"REFACCIONES - 10 PIPETA RIGIDA, 2 SONDA COMPLETA"
35862,17,1717,Regulares,2024-01-30 00:00:00,2024-02-26 00:00:00,2024-03-27 00:00:00,2024-01-31 00:00:00,'-26,$0.00,$11798.13,$11798.13,✔ Pagado,2024-01-31 00:00:00,2024-02-07 00:00:00,✔ Facturado a Tiempo,0,"REFACCIONES - 10 PIPETA RIGIDA, 2 SONDA COMPLETA"
35863,17,1719,Regulares,2024-01-30 00:00:00,2024-02-26 00:00:00,2024-03-27 00:00:00,2024-01-31 00:00:00,'-26,$0.00,$14756.13,$14756.13,✔ Pagado,2024-01-31 00:00:00,2024-02-07 00:00:00,✔ Facturado a Tiempo,0,"REFACCIONES - 10 PIPETA RIGIDA, 1 SONDA COMPLETA, 30 FILTROS DE PAPEL"
35864,17,1720,Regulares,2024-01-30 00:00:00,2024-02-26 00:00:00,2024-03-27 00:00:00,2024-01-31 00:00:00,'-26,$0.00,$18281.83,$18281.83,✔ Pagado,2024-01-31 00:00:00,2024-02-07 00:00:00,✔ Facturado a Tiempo,0,"REFACCIONES - 10 PIPETA RIGIDA, 3 SONDA COMPLETA, 30 FILTROS DE PAPEL"
35869,15,850,Rodrigo Vega,2024-01-31 00:00:00,2024-01-31 00:00:00,2024-03-01 00:00:00,2024-02-12 00:00:00,12,$0.00,$6496.00,$6496,✔ Pagado,2024-02-12 00:00:00,2024-02-19 00:00:00,✔ Facturado a Tiempo,0,NIVEL DE NOX INESTABLE (REQUIERE CAMBIO)
35870,9,2,MAC´s,2024-01-31 00:00:00,2024-01-31 00:00:00,2024-03-01 00:00:00,2024-03-22 00:00:00,51,$0.00,$243.60,$243.6,❌ Pago Con Atraso,2024-03-22 00:00:00,2024-03-29 00:00:00,✔ Facturado a Tiempo,0,RECEPTACULO DE OBDII ROTO
35874,9,35,Regulares,2024-01-31 00:00:00,2024-02-01 00:00:00,2024-03-02 00:00:00,2024-02-15 00:00:00,14,$0.00,$580.00,$580,✔ Pagado,2024-02-15 00:00:00,2024-02-22 00:00:00,✔ Facturado a Tiempo,0,NO DETECTA OBDII
35881,9,4,Regulares,2024-02-01 00:00:00,2024-02-26 00:00:00,2024-03-27 00:00:00,2024-04-03 00:00:00,37,$0.00,$31905.80,$31905.8,❌ Pago Con Atraso,2024-04-03 00:00:00,2024-04-10 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -4 LINEAS
35886,9,34,Regulares,2024-02-01 00:00:00,2024-02-28 00:00:00,2024-03-29 00:00:00,2024-03-12 00:00:00,13,$0.00,$38171.25,$38171.25,✔ Pagado,2024-03-12 00:00:00,2024-03-19 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -5 LINEAS
35887,9,35,Regulares,2024-02-01 00:00:00,2024-02-20 00:00:00,2024-03-21 00:00:00,2024-03-12 00:00:00,21,$0.00,$45805.50,$45805.5,✔ Pagado,2024-03-12 00:00:00,2024-03-19 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -6 LINEAS
35891,9,40,MAC´s,2024-02-01 00:00:00,2024-02-19 00:00:00,2024-03-20 00:00:00,2024-02-29 00:00:00,10,$31905.80,$0.00,$31905.8,⚠ Atraso,2024-02-29 00:00:00,2024-03-07 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -4 LINEAS
35892,9,43,MAC´s,2024-02-01 00:00:00,2024-02-12 00:00:00,2024-03-13 00:00:00,2024-02-29 00:00:00,17,$0.00,$31905.80,$31905.8,✔ Pagado,2024-02-29 00:00:00,2024-03-07 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -4 LINEAS
35894,9,49,MAC´s,2024-02-01 00:00:00,2024-02-29 00:00:00,2024-03-30 00:00:00,2024-02-29 00:00:00,0,$0.00,$23929.35,$23929.35,✔ Pagado,2024-02-29 00:00:00,2024-03-07 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -3 LINEAS
35896,9,65,65,2024-02-01 00:00:00,2024-02-14 00:00:00,2024-03-15 00:00:00,2024-04-30 00:00:00,76,$0.00,$30537.00,$30537,❌ Pago Con Atraso,2024-04-30 00:00:00,2024-05-07 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -4 LINEAS
35907,13,9,Regulares,2024-02-01 00:00:00,2024-02-13 00:00:00,2024-03-14 00:00:00,2024-03-13 00:00:00,29,$0.00,$23321.57,$23321.57,✔ Pagado,2024-03-13 00:00:00,2024-03-20 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -4 LINEAS
35914,15,805,Regulares,2024-02-01 00:00:00,2024-02-15 00:00:00,2024-03-16 00:00:00,2024-02-08 00:00:00,'-7,$0.00,$17241.42,$17241.42,✔ Pagado,2024-02-08 00:00:00,2024-02-15 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -3 LINEAS 15/2/24
35915,15,806,Regulares,2024-02-01 00:00:00,2024-02-06 00:00:00,2024-03-07 00:00:00,2024-02-08 00:00:00,2,$0.00,$22988.56,$22988.56,✔ Pagado,2024-02-08 00:00:00,2024-02-15 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -4 LINEAS
35928,15,848,Rodrigo Vega,2024-02-01 00:00:00,2024-02-20 00:00:00,2024-03-21 00:00:00,2024-02-12 00:00:00,'-8,$0.00,$28735.69,$28735.69,✔ Pagado,2024-02-12 00:00:00,2024-02-19 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -5 LINEAS
35931,15,851,Rodrigo Vega,2024-02-01 00:00:00,2024-02-27 00:00:00,2024-03-28 00:00:00,2024-02-12 00:00:00,'-15,$0.00,$28735.69,$28735.69,✔ Pagado,2024-02-12 00:00:00,2024-02-19 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -5 LINEAS
35938,15,984,Regulares,2024-02-01 00:00:00,2024-02-08 00:00:00,2024-03-09 00:00:00,2024-02-22 00:00:00,14,$0.00,$27923.69,$27923.69,✔ Pagado,2024-02-22 00:00:00,2024-02-29 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -5 LINEAS
35942,17,1715,Regulares,2024-02-01 00:00:00,2024-02-28 00:00:00,2024-03-29 00:00:00,2024-02-29 00:00:00,1,$0.00,$20738.20,$20738.2,✔ Pagado,2024-02-29 00:00:00,2024-03-07 00:00:00,✔ Facturado a Tiempo,0,MANTENIMIENTO PREVENTIVO -4 LINEAS
35945,9,34,Regulares,2024-02-01 00:00:00,2024-02-01 00:00:00,2024-03-02 00:00:00,2024-03-27 00:00:00,55,$0.00,$580.00,$580,❌ Pago Con Atraso,2024-03-27 00:00:00,2024-04-03 00:00:00,✔ Facturado a Tiempo,0,NO ENCIENDE MSM
35954,35,129,Especiales,2024-02-01 00:00:00,2024-02-09 00:00:00,2024-03-10 00:00:00,2001-01-01 00:00:00,Sin pago,$0.00,$174.00,$174,"ℹ️ Sin deuda, sin fecha de pago o cliente no dado de alta",2001-01-01 00:00:00,2001-01-08 00:00:00,⛔ No Aplica,0,CALIBRACION DINAMICA LINEAS 3 Y 4 JUEVES 8 DE FEBRERO 10:00
35963,9,40,MAC´s,2024-02-01 00:00:00,2024-02-13 00:00:00,2024-03-14 00:00:00,2001-01-01 00:00:00,Sin pago,$11122.08,$0.00,$11122.08,⚠ Atraso,2001-01-01 00:00:00,2001-01-08 00:00:00,⛔ No Aplica,0,NO PASO AUDITORIA POR OXIGENO FUERA DE RANGO
35974,13,3,Regulares,2024-02-01 00:00:00,2024-01-31 00:00:00,2024-03-01 00:00:00,2024-03-13 00:00:00,42,$0.00,$14569.60,$14569.6,❌ Pago Con Atraso,2024-03-13 00:00:00,2024-03-20 00:00:00,✔ Facturado a Tiempo,0,SOFTWARE ENERO
35980,13,9,Regulares,2024-02-01 00:00:00,2024-01-31 00:00:00,2024-03-01 00:00:00,2024-03-13 00:00:00,42,$0.00,$12829.60,$12829.6,❌ Pago Con Atraso,2024-03-13 00:00:00,2024-03-20 00:00:00,✔ Facturado a Tiempo,0,SOFTWARE ENERO
35990,15,806,Regulares,2024-02-03 00:00:00,2024-02-06 00:00:00,2024-03-07 00:00:00,2024-02-12 00:00:00,6,$0.00,$406.00,$406,✔ Pagado,2024-02-12 00:00:00,2024-02-19 00:00:00,✔ Facturado a Tiempo,0,MSM NO COMUNICA (NO SE DETECTA EN DISPOSITIVOS) 6/2/24
35991,15,832,Regulares,2024-02-03 00:00:00,2024-02-03 00:00:00,2024-03-04 00:00:00,2024-02-09 00:00:00,6,$0.00,$8759.39,$8759.39,✔ Pagado,2024-02-09 00:00:00,2024-02-16 00:00:00,✔ Facturado a Tiempo,0,REVISION DE LINEA 2 POR NIVEL DE OXIGENO (LINEA CERRADA)
35994,9,37,MAC´s,2024-02-03 00:00:00,2024-02-06 00:00:00,2024-03-07 00:00:00,2001-01-01 00:00:00,Sin pago,$232.00,$0.00,$232,⚠ Atraso,2001-01-01 00:00:00,2001-01-08 00:00:00,⛔ No Aplica,0,LED DE VENTILADOR MSM EN ROJO
36029,33,312,Regulares,2024-02-07 00:00:00,2024-02-13 00:00:00,2024-03-14 00:00:00,2024-02-07 00:00:00,'-6,$0.00,$2900.00,$2900,✔ Pagado,2024-02-07 00:00:00,2024-02-14 00:00:00,✔ Facturado a Tiempo,0,SERVICIO REMOTO DE DESBLOQUEO DE LINEA
36053,11,1,Especiales,2024-02-08 00:00:00,2024-02-28 00:00:00,2024-03-29 00:00:00,2024-02-27 00:00:00,'-1,$0.00,$41435.20,$41435.2,✔ Pagado,2024-02-27 00:00:00,2024-03-05 00:00:00,✔ Facturado a Tiempo,0,PENJAMO - ACTUALIZACION FASE II
36074,9,43,MAC´s,2024-02-10 00:00:00,2024-02-13 00:00:00,2024-03-14 00:00:00,2001-01-01 00:00:00,Sin pago,$487.20,$0.00,$487.2,⚠ Atraso,2001-01-01 00:00:00,2001-01-08 00:00:00,⛔ No Aplica,0,REVISION DE EXTENSIONES OBDII
36075,9,34,Regulares,2024-02-12 00:00:00,2024-02-12 00:00:00,2024-03-13 00:00:00,2024-03-27 00:00:00,44,$0.00,$522.00,$522,❌ Pago Con Atraso,2024-03-27 00:00:00,2024-04-03 00:00:00,✔ Facturado a Tiempo,0,RECHAZOS POR DILUCION
36085,9,43,MAC´s,2024-02-12 00:00:00,2024-02-21 00:00:00,2024-03-22 00:00:00,2024-02-26 00:00:00,5,$0.00,$4008.96,$4008.96,✔ Pagado,2024-02-26 00:00:00,2024-03-04 00:00:00,✔ Facturado a Tiempo,0,REVISION GENERAL DE LINEA PREVIO A APERTURA
36096,37,129,Especiales,2024-02-13 00:00:00,2024-02-14 00:00:00,2024-03-15 00:00:00,2001-01-01 00:00:00,Sin pago,$0.00,$2055.52,$2055.52,"ℹ️ Sin deuda, sin fecha de pago o cliente no dado de alta",2001-01-01 00:00:00,2001-01-08 00:00:00,⛔ No Aplica,0,MODULO DE POTENCIA CON FUENTE DE ENERGIA DAÑADA - A REVISION EN LABORATORIO
36127,17,1716,Regulares,2024-02-15 00:00:00,2024-02-15 00:00:00,2024-03-16 00:00:00,2024-04-08 00:00:00,53,$0.00,$440.80,$440.8,❌ Pago Con Atraso,2024-04-08 00:00:00,2024-04-15 00:00:00,✔ Facturado a Tiempo,0,RECHAZOS POR LAMBDA Y OXIGENO
36129,9,3,Regulares,2024-02-15 00:00:00,2024-02-23 00:00:00,2024-03-24 00:00:00,2024-02-28 00:00:00,5,$0.00,$8759.39,$8759.39,✔ Pagado,2024-02-28 00:00:00,2024-03-06 00:00:00,✔ Facturado a Tiempo,0,REFACCIONES - 1 CELDA DE NOX Y 1 SENSOR DE OXIGENO
